municipality,rescore,title,h1,url,hasAmount,hasTarget,hasDeadline,strongHit,snippet
"松阪市","31","本人確認書類一覧","本人確認書類一覧","https://www.city.matsusaka.mie.jp/soshiki/15/honninkakunin.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","市役所に来庁せずにできる戸籍住民課の手続き一覧","市役所に来庁せずにできる戸籍住民課の手続き一覧","https://www.city.matsusaka.mie.jp/soshiki/15/koseki-teuduki-itiran.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","転籍届の届出方法","転籍届の届出方法","https://www.city.matsusaka.mie.jp/soshiki/15/tenseki.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","印鑑登録できない印鑑","印鑑登録できない印鑑","https://www.city.matsusaka.mie.jp/soshiki/15/inkanhuka.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","各窓口における戸籍住民課関係の主な業務と時間外窓口","各窓口における戸籍住民課関係の主な業務と時間外窓口","https://www.city.matsusaka.mie.jp/soshiki/15/omogyoutojikanngai.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","住民基本台帳閲覧状況の公表（令和7年度閲覧分）","住民基本台帳閲覧状況の公表（令和7年度閲覧分）","https://www.city.matsusaka.mie.jp/soshiki/15/eturankouhyou01.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","令和8年度 給与所得等に係る市民税・県民税・森林環境税特別徴収税額の決定通知書の送付について","令和8年度 給与所得等に係る市民税・県民税・森林環境税特別徴収税額の決定通知書の送付について","https://www.city.matsusaka.mie.jp/soshiki/12/tokucyotousyo.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","個人市民税・県民税の申告はeLTAX（エルタックス）から！","個人市民税・県民税の申告はeLTAX（エルタックス）から！","https://www.city.matsusaka.mie.jp/soshiki/12/individual-eltax.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","給与所得等に係る市民税・県民税・森林環境税特別徴収税額通知書の様式変更について","給与所得等に係る市民税・県民税・森林環境税特別徴収税額通知書の様式変更について","https://www.city.matsusaka.mie.jp/soshiki/12/tokucyotuuchi.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","市役所 市民税課 を騙る詐欺メールにご注意ください","市役所 市民税課 を騙る詐欺メールにご注意ください","https://www.city.matsusaka.mie.jp/soshiki/12/sagimail.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","個人市民税・県民税の試算と申告書の作成ができます（令和8年度分以降）","個人市民税・県民税の試算と申告書の作成ができます（令和8年度分以降）","https://www.city.matsusaka.mie.jp/soshiki/12/shisan.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","地域振興局における税業務の集約について","地域振興局における税業務の集約について","https://www.city.matsusaka.mie.jp/soshiki/12/sinkoukyoku-zei.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","郵便での税証明申請方法","郵便での税証明申請方法","https://www.city.matsusaka.mie.jp/soshiki/12/zeisei3.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","クレジットカードでの納税について","クレジットカードでの納税について","https://www.city.matsusaka.mie.jp/soshiki/14/syun0006.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","スマホ決済アプリでの納税について","スマホ決済アプリでの納税について","https://www.city.matsusaka.mie.jp/soshiki/14/syun0003.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","市税・国民健康保険税の納期限と納付方法","市税・国民健康保険税の納期限と納付方法","https://www.city.matsusaka.mie.jp/soshiki/14/syun0002.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","インターネット公売ガイドライン・関係書類","インターネット公売ガイドライン・関係書類","https://www.city.matsusaka.mie.jp/soshiki/14/syun0016.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","法人等の市民税に関する各種様式","法人等の市民税に関する各種様式","https://www.city.matsusaka.mie.jp/soshiki/12/houjin-youshiki.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","法人市民税法人税割の税率の改正について","法人市民税法人税割の税率の改正について","https://www.city.matsusaka.mie.jp/soshiki/12/houjin-zeikai.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","電子申告、電子申請・届出について","電子申告、電子申請・届出について","https://www.city.matsusaka.mie.jp/soshiki/12/eltax.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","公示送達（国民健康保険税）","公示送達（国民健康保険税）","https://www.city.matsusaka.mie.jp/soshiki/23/koujisoutatsu04.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","太陽光発電設備等による売電収入について","太陽光発電設備等による売電収入について","https://www.city.matsusaka.mie.jp/soshiki/12/baiden.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","雲出川水系中村川・波瀬川・赤川流域水害対策計画を策定","雲出川水系中村川・波瀬川・赤川流域水害対策計画を策定","https://www.city.matsusaka.mie.jp/soshiki/41/kasenkeikaku.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","土砂災害防止法に伴う基礎調査結果の公表について","土砂災害防止法に伴う基礎調査結果の公表について","https://www.city.matsusaka.mie.jp/soshiki/41/dosyasaikiso4.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","道路の適正利用のお願い","道路の適正利用のお願い","https://www.city.matsusaka.mie.jp/soshiki/42/senyo.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","住居確保給付金のご案内","住居確保給付金のご案内","https://www.city.matsusaka.mie.jp/site/hojyoshien/jukyokakuho211214.html","false","true","true","補助金|給付金|支援金|手当","住居確保給付金のご案内 - 松阪市の補助金・支援金等一覧 - お肉のまち 松阪市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ 閲覧補助 コレミテ！まつさか メニュー 情報をさがす JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 読み上げる 文字サイズ 拡大 標準 背景色 白 黒 青 観光 松阪牛 特産品 イベント くらし・手続き ライフステージ 戸籍・住民の手続き 税金 道路・"
"松阪市","31","年金生活者支援給付金制度","年金生活者支援給付金制度","https://www.city.matsusaka.mie.jp/site/hojyoshien/nenkinseikatusya.html","false","true","true","補助金|給付金|支援金|手当","年金生活者支援給付金制度 - 松阪市の補助金・支援金等一覧 - お肉のまち 松阪市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ 閲覧補助 コレミテ！まつさか メニュー 情報をさがす JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 読み上げる 文字サイズ 拡大 標準 背景色 白 黒 青 観光 松阪牛 特産品 イベント くらし・手続き ライフステージ 戸籍・住民の手続き 税金 道路"
"津市","31","新エネルギー利用設備設置費補助制度","新エネルギー利用設備設置費補助制度","https://www.info.city.tsu.mie.jp/kurashi/gomi_kankyo/1001800/1001739.html","true","true","true","補助金","新エネルギー利用設備設置費補助制度 ページ番号1001739 更新日 2026年5月21日 印刷 大きな文字で印刷 市では、地域脱炭素の推進を目指して、環境への負荷が少ない新エネルギーの利用を促進するため、新エネルギー利用設備の設置に対し、補助金を交付します。 対象設備 太陽光発電システム 家庭用燃料電池システム（エネファーム） 小型風力発電システム 定置型蓄電池 （1.太陽光発電システムと同時に設置する場合に限る） 電気自動車等充給電設備（V2H） （1.太陽光発電システム"
"津市","31","市民、地域、行政のそれぞれの役割","市民、地域、行政のそれぞれの役割","https://www.info.city.tsu.mie.jp/kurashi/bousai_kyuukyuu_shoubou/1003370/1003406/1003350.html","true","true","true","補助金","者や他の市町村との応援協定などを実施しています。 また、災害時には、人命救助や復旧・復興を担っていきます。 主な公助の取り組みの例 情報伝達機能の充実 メール、ホームページ、緊急告知ラジオ、防災行政無線などの活用 避難所機能の充実 備蓄品の整備、管理、災害用井戸の整備など 自助への支援 出前講座やパンフレット配布による啓発など 共助への支援 自主防災活動への補助金交付など 災害対応（人命救助、復旧・復興など） 防災訓練（関係機関との連携強化） 公助としての主な取り組みについて"
"伊勢市","30","成年後見制度","成年後見制度","https://www.city.ise.mie.jp/kenkou_fukushi/syougai/1002677.html","true","true","true","助成金","る者と認められるもの 助成額は家庭裁判所が決定する報酬額に相当する額とし、次の1または2に掲げる額を限度額とします。ただし、助成の対象となる期間は、助成の申請日の2年前の日の属する月から当該申請日の属する月までの間とします。 在宅で生活する者 月額 28,000円 施設入所者 月額 18,000円 ※それぞれの助成を受けるには、伊勢市成年後見制度利用支援事業助成金交付申請書（様式第1号）に必要書類を添えて申請が必要です。詳細は担当窓口までお問い合わせください。 担当窓口 成年"
"伊勢市","30","子育てに関する助成・手当て","行政サービス（子育て関連）","https://www.city.ise.mie.jp/kosodate/gyosei/index.html","false","false","true","補助金|給付金|一時金|手当|医療費助成|貸付","行政サービス（子育て関連） ページ番号1007437 印刷 大きな文字で印刷 伊勢市の子育てハンドブック 妊娠・出産に関する手続き・助成 伊勢市初回産科受診費助成事業 伊勢市初回産科受診費助成事業の開始と申請方法に関するお知らせです。 母子健康手帳の交付 出生届 伊勢市オリジナルご当地婚姻届と出生届 手続きのご案内（出生） 国民健康保険の届出 出産育児一時金（国民健康保険） 特定不妊治療医療費助成・不妊不育治療医療費助成について 多胎妊婦健康診査受診費助成事業 いせ妊産婦支援"
"桑名市","30","「実感」手元に現金5000円お届け事業","「実感」手元に現金5000円お届け事業","https://www.city.kuwana.lg.jp/kyufu/shien.html","true","false","true","給付金","曜日） 令和8年8月31日（月曜日） となっておりますので、お早めに申請をお願いいたします。 申請の受付は当日17時で締め切られ、2営業日後に通知が送付されます。17時以降の申請は翌日の受付となりますのでご了承ください。 お問い合わせ（コールセンター） ご不明な点がある場合や、現金での受け取りが困難な場合はコールセンターにご連絡ください。 桑名市物価高騰対策給付金コールセンター ☎ 050-3816-9044 午前9時～午後5時（土日祝除く） 時間帯によっては大変込み合うこと"
"桑名市","30","子育て短期支援事業（ショートステイ）","子育て短期支援事業（ショートステイ）","https://www.city.kuwana.lg.jp/kodomosogo/20220124.html","true","true","true","手当","） 多胎児を養育する世帯（市民税非課税世帯） 0円 0円 市民税非課税世帯 ひとり親世帯（市民税非課税世帯を除く） 1,100円 1,000円 多胎児を養育する世帯（市民税非課税世帯を除く） 2,650円 1,350円 その他の世帯 5,350円 2,750円 ご利用日数の目安は1週間以内ですが、ご利用したい日数もご相談ください。 ひとり親世帯とは、児童扶養手当を受給しているご家庭です。 多胎児とは双子以上のお子さんです。 その他、ご不明な点、ご心配がある方は子ども総合センタ"
"四日市市","30","令和６年能登半島地震で被災された方へ市営住宅を提供します","令和６年能登半島地震で被災された方へ市営住宅を提供します","https://www.city.yokkaichi.lg.jp/www/contents/1704437069539/index.html","true","true","true","支援金|免除","ップ > 募集 >令和６年能登半島地震で被災された方へ市営住宅を提供します 令和６年能登半島地震で被災された方へ市営住宅を提供します 問い合わせ番号：17044-3706-9539 更新日：2024年 1月 12日 令和６年能登半島地震によって被災された方に対する支援のため、下記のとおり市営住宅の提供を行います。併せて、１箇月以上居住（予定）する方に生活準備支援金２０万円を給付します。 １．入居対象者 令和６年能登半島地震の被災者で、住宅に困窮している方 ２．入居期間 入居か"
"津市","30","家庭用生ごみ処理機等の購入補助制度","家庭用生ごみ処理機等の購入補助制度","https://www.info.city.tsu.mie.jp/kurashi/gomi_kankyo/1001800/1001803.html","true","true","true","補助金","生ごみを減量化またはたい肥化する容器 生ごみ処理機の貸し出し 生ごみ処理機を購入する前に、お試しで使用してみませんか。 詳しくは以下のリンクをご覧ください。 生ごみ処理機の貸し出し 対象になる人 次の全てに該当する人 津市内に在住する人 処理機等を利用して、生ごみをたい肥化または減量化することができる人 以前にこの補助制度を利用されたことがある場合は、前回の補助金交付決定から6年が経過している人 補助金額 生ごみ処理機 購入金額の2分の1で、2万5,000円を限度とする。（1"
"津市","30","飼い主のいない猫の不妊・去勢手術費補助制度","飼い主のいない猫の不妊・去勢手術費補助制度","https://www.info.city.tsu.mie.jp/kurashi/gomi_kankyo/1001800/1012717.html","true","true","true","補助金","飼い主のいない猫の不妊・去勢手術費補助制度 ページ番号1012717 更新日 2026年6月18日 印刷 大きな文字で印刷 ～地域の猫と快適に暮らすために～ 飼い主のいない猫の不妊・去勢手術費用の一部を補助します。飼い主のいない猫が増えすぎると、ふん尿被害や鳴き声など、地域でのトラブルにつながることがあります。この補助金は、不妊・去勢手術を通じて猫の数を適正に管理し、人と猫が共生できる地域社会を目指すものです。 補助の対象となる方 次の1、2の要件を満たす方が対象です。 津市"
"伊勢市","28","ごみ","ごみ","https://www.city.ise.mie.jp/kurashi/gomi/index.html","false","true","true","補助金|助成金|奨励金","対策】家庭でのごみの捨て方 乾電池、小型充電式電池（リチウムイオン電池など）の出し方 ペットボトルの出し方について スプレー缶・カセットコンロ用ガスボンベなどの出し方 粗大ごみなどの処分方法 動物の死がい回収 石綿（アスベスト）を含む珪藻土製品についてのお知らせ お知らせ 伊勢広域環境組合（清掃工場）の受入時間・料金のお知らせ 指定ごみ袋の購入 ごみに関する補助金・助成金 再生資源回収事業奨励金制度 ごみ集積所の整備・修繕を支援します 事業所用生ごみ処理機補助金（令和3年4月"
"伊勢市","28","健康・医療・福祉","健康・医療・福祉","https://www.city.ise.mie.jp/kenkou_fukushi/index.html","false","true","true","給付金|一時金|医療費助成","健康・医療・福祉 ページ番号1000004 更新日 令和2年2月18日 印刷 大きな文字で印刷 健康 健康づくり、予防接種等のご案内 親と子の健康 成人の健康 健康づくり 高齢者の健康 予防接種 特定不妊治療医療費助成・不妊不育治療医療費助成について 健康クイズ 健康に関するお知らせ 妊娠・出産 母子健康手帳の交付、出生届等お手続きや助成のご案内 伊勢市初回産科受診費助成事業 母子健康手帳の交付 出生届 伊勢市オリジナルご当地婚姻届と出生届 手続きのご案内（出生） 国民健康保"
"伊勢市","28","子育てに関する助成・手当て","多胎妊婦健康診査受診費助成事業","https://www.city.ise.mie.jp/kosodate/gyosei/n_josei/1011678.html","true","true","true","助成金|手当","日 印刷 大きな文字で印刷 多胎児を妊娠されている方が妊婦一般健康診査の14回分に追加して受診した場合の健診費用を助成します。 助成対象者 妊婦一般健康診査を受けた当日に伊勢市に住民登録がある、多胎児を妊娠されている方。 助成の対象 妊婦一般健康診査14回分に追加して受診した妊婦一般健康診査にかかった費用。 ※最終の受診日から6か月以内に申請してください。 助成金額・回数 1回の上限は令和7年度母子保健のしおりの方は5,080円、令和8年度母子保健のしおりの方は5,100円と"
"伊勢市","28","若者地元就職応援奨学金返還支援補助金","若者地元就職応援奨学金返還支援補助金","https://www.city.ise.mie.jp/sangyo/koyou/roudou/1019316.html","true","true","true","補助金|奨学金","若者地元就職応援奨学金返還支援補助金 ページ番号1019316 更新日 令和8年7月15日 印刷 大きな文字で印刷 令和8年度の対象者募集中！ 募集期間 令和9年2月26日（金曜日）まで 1．制度の概要 補助金額 【学生の場合】 在学中に借り入れた奨学金残額 の4分の1（上限60万円） 【既卒者の場合】 支援対象者として認定された時点の借入奨学金の残額 の4分の1（上限60万円） 2．申請手続き 申請にあたっては、 応募要件確認用フローチャートを参考 にしてください。 【学生"
