severity,code,slug,title,message
"warning","DESCRIPTION_MISSING","narita-childcare-subsidy","成田市妊婦のための支援給付","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","narita-energy-support","成田市住宅用省エネルギー設備設置費補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","narita-living-support","成田市住居確保給付金（家賃補助・転居費用補助）","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","narita-newlywed-rent","成田市結婚新生活支援事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","narita-nursing-home-reform","成田市住宅改造費の助成","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","narita-senior-medical","成田市 後期高齢者医療制度・高額療養費等","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","narita-telework-bonus","成田市空き家補助金（事業用改修）","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","chiba-elderly-hearing-aid","千葉県 高齢者補聴器購入費助成の県内市町村実施状況","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","chiba-city-bousai-equipment","千葉市感震ブレーカー設置推進事業補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","chiba-city-elderly-support","千葉市いきいき活動外出支援事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","chiba-city-fertility-treatment","千葉市プレコンセプション健診費用助成事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","MISSING_OFFICIAL_URL","chiba-city-infertility","千葉市 不妊治療費助成制度（公式制度確認不可・掲載停止）","有効な公式URLがありません。"
"warning","DESCRIPTION_MISSING","chiba-city-infertility","千葉市 不妊治療費助成制度（公式制度確認不可・掲載停止）","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","chiba-city-senior-living","千葉市高齢者住宅改修費支援サービス事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","chiba-city-sme-support","千葉市中小企業者エネルギー価格等高騰対策支援金（第4弾）","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","chiba-city-study-abroad","CHIBA CITY INNOVATORS ACADEMY","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","funabashi-block-wall-removal","船橋市危険コンクリートブロック塀等撤去助成事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","funabashi-child-medical-aid","船橋市子ども医療費助成制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","funabashi-elderly-taxi","船橋市福祉タクシー乗車券（要介護者等）","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","funabashi-health-checkup-subsidy","船橋市人間ドック費用助成","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","funabashi-juutaku-reform","船橋市木造住宅耐震改修助成事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","funabashi-scholarship-repayment","船橋市保育士養成修学資金貸付制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","funabashi-school-lunch-subsidy","船橋市第3子以降の学校給食費無償化","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","funabashi-sme-support","船橋市 国の補助金等申請支援事業補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","funabashi-startup-support","船橋市創業支援等事業計画認定による各種支援制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","funabashi-water-saving","船橋市雨水浸透ます等設置事業補助金交付事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","MISSING_OFFICIAL_URL","sodegaura-bousai-equipment","袖ケ浦市 住宅用防災設備補助金（公式制度確認不可・掲載停止）","有効な公式URLがありません。"
"warning","DESCRIPTION_MISSING","sodegaura-bousai-equipment","袖ケ浦市 住宅用防災設備補助金（公式制度確認不可・掲載停止）","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","sodegaura-childcare-subsidy","袖ケ浦市入所待ち児童補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","sodegaura-newlywed-rent","袖ケ浦市結婚支援事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","sodegaura-sme-support","袖ケ浦市令和8年度中小企業融資制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kashiwa-block-wall-removal","柏市危険コンクリートブロック塀等除却工事費補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kashiwa-child-medical-aid","柏市子ども医療費助成制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kashiwa-elderly-taxi","柏市送迎費助成","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kashiwa-health-checkup-subsidy","柏市国民健康保険等健康診査受診費助成","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kashiwa-housing-reform","柏市ゼロカーボンシティ促進総合補助制度（家庭向け）","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kashiwa-juutaku-reform","柏市木造住宅耐震改修費補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","MISSING_OFFICIAL_URL","kashiwa-newlywed-rent","柏市結婚手続き案内（結婚新生活支援補助金は公式確認不可・掲載停止）","有効な公式URLがありません。"
"warning","DESCRIPTION_MISSING","kashiwa-newlywed-rent","柏市結婚手続き案内（結婚新生活支援補助金は公式確認不可・掲載停止）","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kashiwa-scholarship-repayment","柏市企業向け奨学金支援制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kashiwa-school-lunch-subsidy","柏市第3子以降の学校給食費の無償化","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kashiwa-startup-support","柏市スタートアップ支援パッケージ","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kashiwa-telework-bonus","柏市チャレンジ支援補助金（ゼロカーボン事業）","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kashiwa-water-saving","柏市止水板設置工事補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","shiroi-bousai-equipment","白井市住宅用省エネルギー設備等導入促進事業補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","shiroi-sme-support","白井市中小企業等支援相談","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","tomisato-bousai-equipment","富里市令和8年度住宅用設備等脱炭素化促進事業補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","tomisato-sme-support","富里市中小企業資金融資制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","noda-housing-reform","野田市高齢者住宅改造費の助成","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","noda-sme-support","野田市中小企業資金融資制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","noda-startup-support","野田市起業家支援・創業支援事業計画","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kishiwada-childcare-subsidy","岸和田市幼児教育・保育の無償化","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kishiwada-birth-bonus","岸和田市妊婦等包括相談支援・給付事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kishiwada-newlywed-rent","岸和田市空家リフォーム事業補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kishiwada-telework-bonus","岸和田市中小企業サポート融資利用者向け支援","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kishiwada-nursing-home-reform","岸和田市住宅改造","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kishiwada-energy-support","岸和田市事業所省エネ設備等導入事業補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kishiwada-bousai-equipment","岸和田市防災福祉コミュニティ補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","takatsuki-vaccination-support","高槻市令和8年度帯状疱疹予防接種事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","takatsuki-birth-bonus","高槻市妊婦のための支援給付","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","takatsuki-housing-purchase","高槻市3世代ファミリー定住支援事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","MISSING_OFFICIAL_URL","takatsuki-scholarship","高槻市奨学金返還支援補助金（公式確認不可・奨学金制度へ補正）","有効な公式URLがありません。"
"warning","DESCRIPTION_MISSING","takatsuki-scholarship","高槻市奨学金返還支援補助金（公式確認不可・奨学金制度へ補正）","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","takatsuki-sme-support","高槻市「将棋のまち推進」新商品創出・販路開拓促進等補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","takatsuki-nursing-home-reform","高槻市介護保険住宅改修費の支給","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","takatsuki-elderly-support","高槻市市営バス乗車券（ICカード）の交付","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","takatsuki-bousai-equipment","高槻市木造住宅除却工事補助制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","sakai-birth-bonus","堺市妊婦のための支援給付","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","sakai-housing-purchase","堺市子育て世帯等空き家活用定住支援事業補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","sakai-sme-support","令和8年度堺市中小企業デジタル化促進補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","sakai-energy-support","堺市スマートハウス化等支援事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","sakai-housing-reform","堺市住宅・建築物耐震改修等補助","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","neyagawa-childcare-subsidy","寝屋川市第2子以降の保育料無償化","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","neyagawa-birth-bonus","寝屋川市妊婦のための支援給付事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","neyagawa-housing-purchase","寝屋川市空き家除却補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","neyagawa-scholarship","寝屋川市就学援助制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","neyagawa-sme-support","寝屋川市ふるさと納税協力事業者支援補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","neyagawa-elderly-support","寝屋川市公共交通利用促進補助事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","neyagawa-senior-medical","寝屋川市重度障害者医療費助成制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","suita-childcare-subsidy","吹田市幼児教育・保育の無償化（施設等利用費）","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","suita-birth-bonus","吹田市妊婦のための支援給付","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","suita-newlywed-rent","吹田市住居確保給付金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","suita-infertility","吹田市不育症治療費用助成","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","suita-school-lunch","吹田市私立幼稚園給食費補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","suita-telework-bonus","吹田市中小企業WEBデザイン活用事業補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","suita-nursing-home-reform","吹田市介護保険住宅改修費の支給","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","suita-energy-support","住宅省エネ2026キャンペーン（吹田市案内）","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","suita-bousai-equipment","吹田市家具等転倒防止器具の設置助成","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","suita-housing-reform","吹田市耐震改修の補助制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","suita-senior-support","吹田市緊急通報システム・人感センサー","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","osaka-city-birth-bonus","大阪市妊婦のための支援給付・妊婦等包括相談支援事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","osaka-city-newlywed-rent","大阪市住居確保給付金（家賃補助）","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","osaka-city-infertility","大阪市不育症検査費用助成事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","osaka-city-sme-support","大阪市AI活用 現場スマート化補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","osaka-city-elderly-support","大阪市緊急通報システム事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","osaka-city-senior-medical","大阪市重度障がい者医療費の助成","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","osaka-city-startup-support","大阪市イノベーション創出支援補助金（令和8年度）","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","osaka-child-allowance","大阪府子ども・大学生等への食費支援事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","osaka-employment-women","大阪府「男女いきいき」各種制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","osaka-housing-seismic","大阪府まちまるごと耐震化支援事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","ikeda-startup-support","令和8年度 池田市事始め奨励大賞","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","higashiosaka-birth-bonus","東大阪市妊婦支援給付金事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","higashiosaka-childcare-subsidy","東大阪市保育料等無償化事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","higashiosaka-housing-purchase","東大阪市住居確保給付金事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","higashiosaka-scholarship","東大阪市入学準備金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","higashiosaka-sme-support","令和8年度東大阪市省エネ設備更新事業補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","higashiosaka-startup-support","令和8年度東大阪市空き店舗活用促進事業補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","higashiosaka-senior-medical","東大阪市高齢者補聴器購入費助成事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","yao-housing-reform","八尾市木造住宅耐震改修工事補助制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","yao-startup-support","八尾市創業支援・八尾あきんど起業塾","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","yao-childcare-subsidy","八尾市物価高対応子育て応援手当","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","yao-birth-bonus","八尾市妊婦のための応援ギフト","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","yao-newlywed-rent","八尾市住居確保給付金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","yao-school-lunch","令和8年度八尾市小中学校就学援助制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","yao-telework-bonus","令和8年度八尾市意欲ある事業者経営・技術支援補助金（区分1）","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","yao-nursing-home-reform","八尾市介護保険住宅改修費","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","yao-energy-support","八尾市低所得高齢者世帯エアコン購入費助成金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","yao-bousai-equipment","八尾市感震ブレーカー啓発","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","toyonaka-childcare-subsidy","豊中市物価高対応子育て応援手当","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","toyonaka-birth-bonus","豊中市妊婦支援給付金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","toyonaka-newlywed-rent","豊中市住居確保給付金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","toyonaka-school-lunch","豊中市就学援助（給食費等）","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","toyonaka-telework-bonus","令和8年度豊中市IT化促進補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","toyonaka-nursing-home-reform","豊中市介護予防住宅改修費支給","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","toyonaka-energy-support","豊中市スマートハウス支援補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","toyonaka-bousai-equipment","豊中市感震ブレーカー設置啓発","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","hirakata-vaccination-support","枚方市定期予防接種の償還払い制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","hirakata-childcare-subsidy","枚方市物価高対応子育て応援手当","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","hirakata-birth-bonus","枚方市妊婦のための支援給付","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","hirakata-housing-purchase","枚方市若者世代空き家活用補助制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","hirakata-scholarship","枚方市若年者奨学金返還支援補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","hirakata-sme-support","枚方市地域産業基盤強化奨励金制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","oita-onsen-tourism","大分県宿泊税対応システム改修事業費補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","oita-city-childcare-subsidy","大分市物価高対応子育て応援手当","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","oita-city-birth-bonus","大分市出産・子育て応援事業（妊婦支援給付金）","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","oita-city-newlywed-rent","大分市子育て・高齢者世帯リフォーム支援事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","oita-city-scholarship","大分市返還免除型奨学資金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","oita-city-telework-bonus","大分市小規模事業者競争力強化支援事業補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","oita-city-elderly-support","大分市高齢者運転免許自主返納促進事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","oita-city-bousai-equipment","大分市木造住宅耐震診断・耐震改修補助","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","oita-health-checkup-subsidy","大分市国民健康保険特定健康診査","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","oita-scholarship-repayment","大分市返還免除型奨学資金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","oita-elderly-taxi","大分市高齢者運転免許自主返納促進事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","oita-water-saving","大分市雨水貯留施設設置補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","oita-school-lunch-subsidy","大分市立小・中学校学校給食費無償化","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","nakatsu-juutaku-reform","中津市子育て・高齢者世帯リフォーム支援事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","nakatsu-health-checkup-subsidy","中津市令和8年度健診日程表保存版","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","nakatsu-scholarship-repayment","中津市保育士・幼稚園教諭奨学金返還支援事業費補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","nakatsu-water-saving","中津市上下水道部補助金制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","nakatsu-school-lunch-subsidy","中津市給食費無償化事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","beppu-housing-reform","別府市三世代同居世帯・子育て世帯リフォーム支援事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","beppu-vaccination-subsidy","別府市高齢者肺炎球菌ワクチン","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","beppu-childcare-subsidy","別府市物価高対応子育て応援手当","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","beppu-birth-bonus","別府市妊婦のための支援給付","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","beppu-scholarship","別府市大学奨学生（学資貸与）","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","beppu-elderly-support","別府市ひとまもり・おでかけ支援事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","beppu-juutaku-reform","別府市三世代同居世帯・子育て世帯リフォーム支援事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","beppu-health-checkup-subsidy","別府市こくほでほっ健康づくり情報 特定健診等","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","beppu-scholarship-repayment","別府市大学奨学生返還免除","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","beppu-elderly-taxi","別府市ひとまもり・おでかけ支援事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","beppu-water-saving","別府市民営水道施設整備補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","beppu-school-lunch-subsidy","別府市就学援助制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","sasebo-childcare-subsidy","佐世保市物価高対応子育て応援手当","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","sasebo-birth-bonus","佐世保市妊婦のための支援給付","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","MISSING_ELIGIBILITY","sasebo-newlywed-rent","佐世保市結婚新生活支援事業（公式実施確認不可）","主な対象者がありません。"
"warning","MISSING_OFFICIAL_URL","sasebo-newlywed-rent","佐世保市結婚新生活支援事業（公式実施確認不可）","有効な公式URLがありません。"
"warning","DESCRIPTION_MISSING","sasebo-school-lunch","佐世保市学校給食費相当額助成事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","sasebo-telework-bonus","佐世保市移住支援・移住サポートプラザ","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","sasebo-nursing-home-reform","佐世保市介護保険住宅改修費支給","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","sasebo-energy-support","佐世保市太陽光発電設備等設置補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","sasebo-bousai-equipment","佐世保市地域避難所自主運営用品購入補助","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","sasebo-health-checkup-subsidy","佐世保市国民健康保険特定健康診査","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","sasebo-scholarship-repayment","佐世保市奨学金返還補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","sasebo-elderly-taxi","佐世保市福祉タクシー利用券","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","sasebo-water-saving","佐世保市浄化槽設置補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","MISSING_ELIGIBILITY","sasebo-block-wall-removal","佐世保市ブロック塀撤去補助金（現行補助なし）","主な対象者がありません。"
"warning","MISSING_OFFICIAL_URL","sasebo-block-wall-removal","佐世保市ブロック塀撤去補助金（現行補助なし）","有効な公式URLがありません。"
"warning","DESCRIPTION_MISSING","sasebo-school-lunch-subsidy","佐世保市小・中学校就学援助制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","nagasaki-living-island-life-support","長崎県公立高等学校等離島高校生修学支援費補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","MISSING_ELIGIBILITY","nagasaki-city-fertility-treatment","長崎市特定不妊治療費助成事業（終了確認）","主な対象者がありません。"
"warning","MISSING_OFFICIAL_URL","nagasaki-city-fertility-treatment","長崎市特定不妊治療費助成事業（終了確認）","有効な公式URLがありません。"
"warning","DESCRIPTION_MISSING","nagasaki-city-childcare-subsidy","長崎市物価高対応子育て応援手当・子育て世帯特別給付金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","nagasaki-city-birth-bonus","長崎市イーカオ出産・子育て応援ギフト","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","nagasaki-city-housing-purchase","長崎市子育て住まいづくり支援費補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","MISSING_ELIGIBILITY","nagasaki-city-infertility","長崎市特定不妊治療費助成事業（終了確認）","主な対象者がありません。"
"warning","MISSING_OFFICIAL_URL","nagasaki-city-infertility","長崎市特定不妊治療費助成事業（終了確認）","有効な公式URLがありません。"
"warning","DESCRIPTION_MISSING","nagasaki-city-school-lunch","長崎市小中学校等における学校給食費の支援","概要がなく、メタ説明と本文の整合を確認できません。"
